"116015900","2008992000","사과(기타 방법 조제)","15,463.9","44,975.0","11,956.9","57,293.0","△22.7","27.4",
"116020121","0808300000","배(신선)","0","0","24,223.0","79,494.0","0.0","0.0",
"116025900","2008400000","배(기타 방법 조제)","36,516.0","11,836.0","7,779.0","25,888.0","△78.7","118.7",
"116035901","2008701000","복숭아(설탕첨가/밀폐용기의것)(넥타린 포함)","359,274.7","380,701.0","759,710.3","825,148.0","111.5","116.7",
"116035902","2008709000","복숭아(기타/조제저장처리)(넥타린 포함)","126,477.1","433,555.0","67,529.2","162,773.0","△46.6","△62.5",
"116040101","0809100000","살구(신선)","0","0","0","0","0.0","0.0",
"116040102","0813100000","살구(건조)","49,396.6","145,690.0","44,255.1","107,908.0","△10.4","△25.9",
"116045900","2008500000","살구(기타 방법 조제)","17,110.3","28,553.0","400.0","1,980.0","△97.7","△93.1",
"116050100","0809401000","자두(신선)","0","0","0","0","0.0","0.0",
"116070100","0813200000","프룬(건조)","105,580.7","416,098.0","54,824.3","228,475.0","△48.1","△45.1",
"116080113","0809210000","신버찌(프루너스 체라서스)(신선)","0","0","0","0","0.0","0.0",
"116080123","0809290000","버찌 기타(신선)","2,193,015.6","16,557,488.0","1,738,509.4","13,550,295.0","△20.7","△18.2",
"116080200","0812100000","버찌(일시저장)","0","0","0","0","0.0","0.0",
"116085900","2008600000","버찌(기타 방법 조제)","198,019.6","694,083.0","102,259.3","373,090.0","△48.4","△46.2",
"116100100","0810200000","나무딸기ㆍ검은나무딸기ㆍ오디ㆍ로간베리(신선)","0","0","0","0","0.0","0.0",
"116100300","0811200000","나무딸기, 검은나무딸기, 오디, 로간베리, 흑색ㆍ백색ㆍ적색의 커런트, 구즈베리(냉동)","12,460.6","87,078.0","94,076.0","286,625.0","655.0","229.2",
"116120100","0810400000","크랜베리ㆍ빌베리와 그 밖의 박시니엄 속의 과실(신선)","578,812.3","4,666,174.0","575,539.3","4,508,130.0","△0.6","△3.4",
"116120221","2008930000","크랜베리(바치니움 매크로카르폰ㆍ바치니움 옥시코코스ㆍ바치니움 비티스-이다에아/조제 및 보존처리)","421,045.7","1,467,898.0","399,492.1","1,569,363.0","△5.1","6.9",
"116140101","0810500000","키위푸르트(신선)","44,316.0","118,979.0","109,615.5","382,815.0","147.3","221.8",
"116210100","0804100000","대추야자(신선, 건조)","13,829.5","23,263.0","26,128.4","39,585.0","88.9","70.2",
"116220100","0804200000","무화과(신선, 건조)","94,529.3","463,799.0","69,333.7","271,857.0","△26.7","△41.4",
"116230100","0804300000","파인애플(신선, 건조)","6,014,272.5","4,460,687.0","4,548,005.9","3,559,515.0","△24.4","△20.2",
"116235101","2009410000","파인애플주스(브릭스(Brix) 값이 20을 초과하지 않은 것)","78,353.0","85,582.0","33,259.1","31,966.0","△57.6","△62.6",
"116235102","2009490000","파인애플쥬스(기타)","97,596.7","233,220.0","167,538.2","261,524.0","71.7","12.1",
"116235901","2006002000","파인애플(탈수/설탕 조제)","139.3","1,523.0","17.3","316.0","△87.6","△79.3",
"116235902","2008200000","파인애플(기타 방법 조제)","1,441,837.0","1,667,324.0","1,490,251.5","1,600,176.0","3.4","△4.0",
"116240100","0804400000","아보카도(신선, 건조)","820,249.5","2,459,120.0","546,961.8","1,658,781.0","△33.3","△32.5",
"116250100","0804501000","구아버(신선, 건조)","0","0","0","0","0.0","0.0",
"116260100","0804502000","망고(신선, 건조)","1,778,355.8","7,718,905.0","2,202,073.6","8,793,716.0","23.8","13.9",
"116270100","0804503000","망고스틴(신선, 건조)","14,685.4","81,632.0","1,180.7","11,674.0","△92.0","△85.7",
"116280122","0803100000","바나나(플랜틴)","10,169.6","7,840.0","0.9","9.0","△100.0","△99.9",
